#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2445620.5,Sun,-140868237.800379,-49391048.061342,-469.210578
2445800.5,Sun,140363476.537539,52591925.279898,724.313910
2445980.5,Sun,-144978748.288649,-36480702.651738,-869.600324
2446160.5,Sun,144310168.123139,39667050.043727,619.614408
2446340.5,Sun,-147902079.599732,-23291200.035439,-367.891811
2446520.5,Sun,147080828.813425,26416556.416274,60.532372
2446700.5,Sun,-149628457.685001,-9899919.367584,202.228846
2446880.5,Sun,148644734.100517,12966528.249229,21.789238
2447060.5,Sun,-150140617.419197,3571756.988661,-290.733704
2447240.5,Sun,148989653.321286,-598648.702217,684.779706
2447420.5,Sun,-149430206.204256,17006847.838165,-869.392672
2447600.5,Sun,148100155.168403,-14157971.686394,970.019175
2447780.5,Sun,-147515805.377879,30311049.903808,-821.312694
2447960.5,Sun,145970887.828364,-27601651.657178,218.092423
2448140.5,Sun,-144428403.633370,43365141.520951,-1.483313
2448320.5,Sun,142629266.833327,-40816400.508144,-217.912913
2448500.5,Sun,-140186395.988244,56092707.909514,306.371087
2448680.5,Sun,138103929.069595,-53677070.970606,-12.053286
2448860.5,Sun,-134829791.258256,68371717.588585,-165.022124
2449040.5,Sun,132413647.054005,-66095015.225779,293.572402
2449220.5,Sun,-128409433.416396,80089894.892288,-446.628068
2449400.5,Sun,125601492.626053,-77950060.508474,267.000852
2449580.5,Sun,-120971875.903569,91186185.301913,47.024583
2449760.5,Sun,117721726.435403,-89135415.857685,-28.412099
2449940.5,Sun,-112584785.734278,101570954.910170,-1.055298
2450120.5,Sun,108838010.927823,-99580562.539294,8.227099
2450300.5,Sun,-103308134.535926,111160027.546405,-290.459302
2450480.5,Sun,99036154.769445,-109179651.012961,362.629618
2450660.5,Sun,-93227836.371520,119875808.706945,-349.265660
2450840.5,Sun,88381266.920580,-117850465.661163,136.150277
2451020.5,Sun,-82437247.895656,127641832.199749,196.168660
2451200.5,Sun,76972791.349488,-125503679.238163,-370.666161
2451380.5,Sun,-70985206.368624,134421427.571432,641.560530
2451545,Sun,26499033.677425,-144697296.792543,611.149426
