#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2416115.5,asteroid:5145-Pholus,-1067374008.151158,646590231.459466,259563192.328554
2416480.5,asteroid:5145-Pholus,-1284080494.900925,375908641.039536,407350918.247485
2416845.5,asteroid:5145-Pholus,-1446732822.883281,83135651.430344,538395272.965216
2417210.5,asteroid:5145-Pholus,-1560813305.507848,-217692751.767737,651719637.665935
2417575.5,asteroid:5145-Pholus,-1633576058.167596,-517096621.877263,748089598.683819
2417940.5,asteroid:5145-Pholus,-1672039343.963699,-809235624.493619,829043713.780269
2418305.5,asteroid:5145-Pholus,-1682332105.563611,-1090688427.420382,896322938.161605
2418670.5,asteroid:5145-Pholus,-1669625625.613049,-1359656812.907984,951603343.703893
2419035.5,asteroid:5145-Pholus,-1638048557.026729,-1615299461.361589,996381561.929665
2419400.5,asteroid:5145-Pholus,-1590989424.666472,-1857325468.858780,1031963174.344484
2419765.5,asteroid:5145-Pholus,-1531240539.212579,-2085866581.420769,1059466917.803515
2420130.5,asteroid:5145-Pholus,-1461028515.616151,-2301230666.084442,1079849003.623611
2420495.5,asteroid:5145-Pholus,-1382268679.896309,-2503846401.280692,1093924581.196798
2420860.5,asteroid:5145-Pholus,-1296489281.965436,-2694294512.036987,1102383820.963283
2421225.5,asteroid:5145-Pholus,-1204887134.523362,-2873162991.815225,1105822022.173506
2421590.5,asteroid:5145-Pholus,-1108473305.997307,-3041039829.355494,1104745452.071371
2421955.5,asteroid:5145-Pholus,-1007959837.178676,-3198472899.153125,1099594612.638432
2422320.5,asteroid:5145-Pholus,-903927583.282681,-3345860134.992792,1090752702.052062
2422685.5,asteroid:5145-Pholus,-796936505.291643,-3483566543.655743,1078551875.755747
2423050.5,asteroid:5145-Pholus,-687430718.392931,-3611901898.587511,1063291520.497102
2423415.5,asteroid:5145-Pholus,-575883736.074897,-3731087971.047324,1045230719.685120
2423780.5,asteroid:5145-Pholus,-462737841.105266,-3841387791.503680,1024605114.188668
2424145.5,asteroid:5145-Pholus,-348379547.681441,-3943044750.149826,1001625156.171423
2424510.5,asteroid:5145-Pholus,-233248985.292457,-4036286566.116825,976479523.530230
2424875.5,asteroid:5145-Pholus,-117726903.756212,-4121420485.568074,949344361.225329
2425240.5,asteroid:5145-Pholus,-2117449.347959,-4198749813.070985,920373345.534790
2425605.5,asteroid:5145-Pholus,113290858.147068,-4268613492.663559,889710245.807282
2425970.5,asteroid:5145-Pholus,228354011.693505,-4331360265.437494,857482774.209982
2426335.5,asteroid:5145-Pholus,342990747.558289,-4387213241.594327,823806925.589442
2426700.5,asteroid:5145-Pholus,457122345.060407,-4436346561.011380,788791910.311365
2427065.5,asteroid:5145-Pholus,570696714.909146,-4478887991.650211,752535397.287282
2427430.5,asteroid:5145-Pholus,683586588.773800,-4514883476.978688,715133979.592609
2427795.5,asteroid:5145-Pholus,795633407.828505,-4544396252.396399,676674397.416350
2428160.5,asteroid:5145-Pholus,906692889.952713,-4567483353.542662,637241550.726380
2428525.5,asteroid:5145-Pholus,1016543859.011732,-4584196366.444548,596915797.147245
2428890.5,asteroid:5145-Pholus,1124963024.528709,-4594650123.278653,555772690.956286
2429255.5,asteroid:5145-Pholus,1231742994.323015,-4598975294.649399,513888631.464681
2429620.5,asteroid:5145-Pholus,1336681335.986916,-4597346389.889894,471331004.580436
2429985.5,asteroid:5145-Pholus,1439662868.380013,-4590006758.194267,428167991.889639
2430350.5,asteroid:5145-Pholus,1540634660.428986,-4577143630.008812,384460994.828927
2430715.5,asteroid:5145-Pholus,1639589355.680623,-4558875963.444803,340268375.035299
2431080.5,asteroid:5145-Pholus,1736550605.264126,-4535277271.660027,295649253.211289
2431445.5,asteroid:5145-Pholus,1831492024.855395,-4506337731.448587,250656462.542496
2431810.5,asteroid:5145-Pholus,1924332660.218352,-4472031166.433644,205349680.004880
2432175.5,asteroid:5145-Pholus,2014962219.902218,-4432331101.071684,159782960.061983
2432540.5,asteroid:5145-Pholus,2103239854.624795,-4387183809.864316,114013396.581847
2432905.5,asteroid:5145-Pholus,2188968786.930925,-4336591859.146833,68100579.863305
2433270.5,asteroid:5145-Pholus,2271935160.021461,-4280584767.939175,22100548.610214
2433635.5,asteroid:5145-Pholus,2351921899.537644,-4219207458.936873,-23923462.876153
2434000.5,asteroid:5145-Pholus,2428725184.555685,-4152600033.875062,-69914138.369184
2434365.5,asteroid:5145-Pholus,2502218696.596184,-4080917773.921932,-115811025.497337
2434730.5,asteroid:5145-Pholus,2572326540.943299,-4004271130.281456,-161553415.266966
2435095.5,asteroid:5145-Pholus,2638998206.383312,-3922738057.436963,-207082978.428323
2435460.5,asteroid:5145-Pholus,2702223069.770137,-3836299301.283950,-252334343.554030
2435825.5,asteroid:5145-Pholus,2761894403.261724,-3744896671.857856,-297244262.686458
2436190.5,asteroid:5145-Pholus,2817860368.342861,-3648477615.894886,-341740953.942661
2436555.5,asteroid:5145-Pholus,2869952023.007124,-3546938953.500968,-385750477.158629
2436920.5,asteroid:5145-Pholus,2917906190.269072,-3440214900.230943,-429194059.377482
2437285.5,asteroid:5145-Pholus,2961446032.822025,-3328287712.697321,-471984667.989997
2437650.5,asteroid:5145-Pholus,3000261233.380975,-3211131180.794392,-514032255.583364
2438015.5,asteroid:5145-Pholus,3033979211.440242,-3088807456.910511,-555235699.231313
2438380.5,asteroid:5145-Pholus,3062316342.345751,-2961436403.113012,-595491929.671523
